,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
1100,0 days 02:24:17.136000,ZHO,24,0 days 00:01:24.700000,57.0,3.0,,,0 days 00:00:30.370000,0 days 00:00:30.558000,0 days 00:00:23.772000,0 days 02:23:22.792000,0 days 02:23:53.350000,0 days 02:24:17.122000,277.0,240.0,248.0,290.0,False,HARD,24.0,False,Alfa Romeo,0 days 02:22:52.436000,2023-07-23 14:23:54.464,1,17.0,False,,False,True
1101,0 days 02:25:41.736000,ZHO,24,0 days 00:01:24.600000,58.0,3.0,,,0 days 00:00:30.270000,0 days 00:00:30.539000,0 days 00:00:23.791000,0 days 02:24:47.392000,0 days 02:25:17.931000,0 days 02:25:41.722000,279.0,240.0,247.0,291.0,False,HARD,25.0,False,Alfa Romeo,0 days 02:24:17.136000,2023-07-23 14:25:19.164,1,17.0,False,,False,True
1102,0 days 02:27:05.954000,ZHO,24,0 days 00:01:24.218000,59.0,3.0,,,0 days 00:00:30.393000,0 days 00:00:30.250000,0 days 00:00:23.575000,0 days 02:26:12.115000,0 days 02:26:42.365000,0 days 02:27:05.940000,278.0,242.0,248.0,289.0,False,HARD,26.0,False,Alfa Romeo,0 days 02:25:41.736000,2023-07-23 14:26:43.764,1,17.0,False,,False,True
1103,0 days 02:28:31.789000,ZHO,24,0 days 00:01:25.835000,60.0,3.0,,,0 days 00:00:30.340000,0 days 00:00:30.439000,0 days 00:00:25.056000,0 days 02:27:36.280000,0 days 02:28:06.719000,0 days 02:28:31.775000,277.0,210.0,251.0,290.0,False,HARD,27.0,False,Alfa Romeo,0 days 02:27:05.954000,2023-07-23 14:28:07.982,1,17.0,False,,False,True
1104,0 days 02:29:55.849000,ZHO,24,0 days 00:01:24.060000,61.0,3.0,,,0 days 00:00:30.097000,0 days 00:00:30.457000,0 days 00:00:23.506000,0 days 02:29:01.872000,0 days 02:29:32.329000,0 days 02:29:55.835000,282.0,240.0,250.0,305.0,False,HARD,28.0,False,Alfa Romeo,0 days 02:28:31.789000,2023-07-23 14:29:33.817,1,17.0,False,,False,True
1105,0 days 02:31:20.141000,ZHO,24,0 days 00:01:24.292000,62.0,3.0,,,0 days 00:00:30.222000,0 days 00:00:30.196000,0 days 00:00:23.874000,0 days 02:30:26.057000,0 days 02:30:56.253000,0 days 02:31:20.127000,280.0,240.0,245.0,291.0,False,HARD,29.0,False,Alfa Romeo,0 days 02:29:55.849000,2023-07-23 14:30:57.877,1,17.0,False,,False,True
1106,0 days 02:32:44.628000,ZHO,24,0 days 00:01:24.487000,63.0,3.0,,,0 days 00:00:30.392000,0 days 00:00:30.389000,0 days 00:00:23.706000,0 days 02:31:50.519000,0 days 02:32:20.908000,0 days 02:32:44.614000,279.0,239.0,247.0,288.0,False,HARD,30.0,False,Alfa Romeo,0 days 02:31:20.141000,2023-07-23 14:32:22.169,1,17.0,False,,False,True
1107,0 days 02:34:09.423000,ZHO,24,0 days 00:01:24.795000,64.0,3.0,,,0 days 00:00:30.517000,0 days 00:00:30.580000,0 days 00:00:23.698000,0 days 02:33:15.131000,0 days 02:33:45.711000,0 days 02:34:09.409000,278.0,241.0,248.0,289.0,False,HARD,31.0,False,Alfa Romeo,0 days 02:32:44.628000,2023-07-23 14:33:46.656,1,17.0,False,,False,True
1108,0 days 02:35:33.833000,ZHO,24,0 days 00:01:24.410000,65.0,3.0,,,0 days 00:00:30.274000,0 days 00:00:30.396000,0 days 00:00:23.740000,0 days 02:34:39.683000,0 days 02:35:10.079000,0 days 02:35:33.819000,282.0,242.0,246.0,291.0,False,HARD,32.0,False,Alfa Romeo,0 days 02:34:09.423000,2023-07-23 14:35:11.451,1,17.0,False,,False,True
1109,0 days 02:36:57.985000,ZHO,24,0 days 00:01:24.152000,66.0,3.0,,,0 days 00:00:30.290000,0 days 00:00:30.054000,0 days 00:00:23.808000,0 days 02:36:04.109000,0 days 02:36:34.163000,0 days 02:36:57.971000,280.0,240.0,247.0,290.0,False,HARD,33.0,False,Alfa Romeo,0 days 02:35:33.833000,2023-07-23 14:36:35.861,1,17.0,False,,False,True
1110,0 days 02:38:23.452000,ZHO,24,0 days 00:01:25.467000,67.0,3.0,,,0 days 00:00:30.229000,0 days 00:00:31.333000,0 days 00:00:23.905000,0 days 02:37:28.200000,0 days 02:37:59.533000,0 days 02:38:23.438000,281.0,238.0,247.0,291.0,False,HARD,34.0,False,Alfa Romeo,0 days 02:36:57.985000,2023-07-23 14:38:00.013,2,16.0,False,,False,True
1111,0 days 02:39:48.217000,ZHO,24,0 days 00:01:24.765000,68.0,3.0,,,0 days 00:00:30.466000,0 days 00:00:30.353000,0 days 00:00:23.946000,0 days 02:38:53.904000,0 days 02:39:24.257000,0 days 02:39:48.203000,279.0,241.0,246.0,290.0,False,HARD,35.0,False,Alfa Romeo,0 days 02:38:23.452000,2023-07-23 14:39:25.480,1,16.0,False,,False,True
1112,0 days 02:41:13.503000,ZHO,24,0 days 00:01:25.286000,69.0,3.0,,,0 days 00:00:30.594000,0 days 00:00:30.579000,0 days 00:00:24.113000,0 days 02:40:18.797000,0 days 02:40:49.376000,0 days 02:41:13.489000,281.0,240.0,246.0,,False,HARD,36.0,False,Alfa Romeo,0 days 02:39:48.217000,2023-07-23 14:40:50.245,1,16.0,False,,False,True
1113,0 days 01:03:40.161000,MAG,20,0 days 00:01:35.783000,1.0,1.0,0 days 00:14:02.876000,,,0 days 00:00:33.369000,0 days 00:00:24.611000,,0 days 01:03:15.558000,0 days 01:03:40.135000,241.0,225.0,245.0,283.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:04.106000,2023-07-23 13:03:06.134,2,13.0,False,,False,False
1114,0 days 01:05:07.932000,MAG,20,0 days 00:01:27.771000,2.0,1.0,,,0 days 00:00:31.588000,0 days 00:00:31.772000,0 days 00:00:24.411000,0 days 01:04:11.723000,0 days 01:04:43.495000,0 days 01:05:07.906000,272.0,228.0,245.0,293.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:03:40.161000,2023-07-23 13:04:42.189,1,14.0,False,,False,True
1115,0 days 01:06:34.689000,MAG,20,0 days 00:01:26.757000,3.0,1.0,,,0 days 00:00:30.802000,0 days 00:00:31.626000,0 days 00:00:24.329000,0 days 01:05:38.708000,0 days 01:06:10.334000,0 days 01:06:34.663000,276.0,229.0,250.0,,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:05:07.932000,2023-07-23 13:06:09.960,1,14.0,False,,False,True
1116,0 days 01:08:00.788000,MAG,20,0 days 00:01:26.099000,4.0,1.0,,,0 days 00:00:30.388000,0 days 00:00:31.585000,0 days 00:00:24.126000,0 days 01:07:05.051000,0 days 01:07:36.636000,0 days 01:08:00.762000,275.0,230.0,251.0,310.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:06:34.689000,2023-07-23 13:07:36.717,1,14.0,False,,False,True
1117,0 days 01:09:26.854000,MAG,20,0 days 00:01:26.066000,5.0,1.0,,,0 days 00:00:30.336000,0 days 00:00:31.419000,0 days 00:00:24.311000,0 days 01:08:31.098000,0 days 01:09:02.517000,0 days 01:09:26.828000,277.0,231.0,249.0,309.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:08:00.788000,2023-07-23 13:09:02.816,1,14.0,False,,False,True
1118,0 days 01:10:52.957000,MAG,20,0 days 00:01:26.103000,6.0,1.0,,,0 days 00:00:30.554000,0 days 00:00:31.240000,0 days 00:00:24.309000,0 days 01:09:57.382000,0 days 01:10:28.622000,0 days 01:10:52.931000,276.0,231.0,250.0,308.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:09:26.854000,2023-07-23 13:10:28.882,1,14.0,False,,False,True
1119,0 days 01:12:18.934000,MAG,20,0 days 00:01:25.977000,7.0,1.0,,,0 days 00:00:30.467000,0 days 00:00:31.207000,0 days 00:00:24.303000,0 days 01:11:23.398000,0 days 01:11:54.605000,0 days 01:12:18.908000,275.0,228.0,246.0,307.0,True,MEDIUM,7.0,True,Haas F1 Team,0 days 01:10:52.957000,2023-07-23 13:11:54.985,1,14.0,False,,False,True
1120,0 days 01:13:45.029000,MAG,20,0 days 00:01:26.095000,8.0,1.0,,,0 days 00:00:30.675000,0 days 00:00:31.157000,0 days 00:00:24.263000,0 days 01:12:49.583000,0 days 01:13:20.740000,0 days 01:13:45.003000,276.0,231.0,244.0,292.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:12:18.934000,2023-07-23 13:13:20.962,1,14.0,False,,False,True
1121,0 days 01:15:11.418000,MAG,20,0 days 00:01:26.389000,9.0,1.0,,,0 days 00:00:30.762000,0 days 00:00:31.249000,0 days 00:00:24.378000,0 days 01:14:15.765000,0 days 01:14:47.014000,0 days 01:15:11.392000,274.0,230.0,243.0,,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:13:45.029000,2023-07-23 13:14:47.057,1,13.0,False,,False,True
1122,0 days 01:16:37.862000,MAG,20,0 days 00:01:26.444000,10.0,1.0,,,0 days 00:00:30.779000,0 days 00:00:31.322000,0 days 00:00:24.343000,0 days 01:15:42.171000,0 days 01:16:13.493000,0 days 01:16:37.836000,273.0,231.0,244.0,,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:15:11.418000,2023-07-23 13:16:13.446,1,11.0,False,,False,True
1123,0 days 01:18:03.831000,MAG,20,0 days 00:01:25.969000,11.0,1.0,,,0 days 00:00:30.821000,0 days 00:00:30.937000,0 days 00:00:24.211000,0 days 01:17:08.657000,0 days 01:17:39.594000,0 days 01:18:03.805000,276.0,230.0,242.0,288.0,True,MEDIUM,11.0,True,Haas F1 Team,0 days 01:16:37.862000,2023-07-23 13:17:39.890,1,11.0,False,,False,True
